address,max_floor_lvl,year_completed,residential,commercial,market_hawker,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,postal,Latitude,Longitude,planning_area,Mall_Nearest_Distance,Mall_Within_500m,Mall_Within_1km,Mall_Within_2km,Hawker_Nearest_Distance,Hawker_Within_500m,Hawker_Within_1km,Hawker_Within_2km,hawker_food_stalls,hawker_market_stalls
"402, YISHUN RING RD",12,1987,Y,N,N,N,N,110,0,0,66,44,0,0,0,0,0,0,0,0,760402,1.426549687,103.8472651,Yishun,954.5242572,,1,3,311.1634035,1,1,1,45,0
"756, YISHUN ST 72",12,1984,Y,N,N,N,N,136,0,0,0,136,0,0,0,0,0,0,0,0,760756,1.426568766,103.8332432,Yishun,446.3649395,1,1,4,804.9271592,,1,2,56,123
"279, YISHUN ST 22",12,1984,Y,N,N,N,N,114,0,0,0,114,0,0,0,0,0,0,0,0,760279,1.438372589,103.8373843,Yishun,754.263501,,2,3,1274.871133,,,2,56,123
"737, YISHUN ST 72",12,1984,Y,Y,N,N,N,132,0,0,0,132,0,0,0,0,0,0,0,0,760737,1.428975104,103.8324446,Yishun,379.3202739,1,1,4,569.9451796,,1,2,56,123
"136, YISHUN RING RD",12,1984,Y,N,N,N,N,110,0,0,66,44,0,0,0,0,0,0,0,0,760136,1.432031291,103.8314362,Yishun,547.5738347,,1,4,376.697301,1,1,2,56,123
"660, YISHUN AVE 4",12,1986,Y,N,N,N,N,132,0,0,0,132,0,0,0,0,0,0,0,0,760660,1.42162688,103.8397046,Yishun,435.8474473,1,2,3,691.4465913,,1,2,45,0
"738, YISHUN ST 72",12,1984,Y,N,N,N,N,132,0,0,0,132,0,0,0,0,0,0,0,0,760738,1.4293693,103.8324714,Yishun,369.6050448,1,1,4,551.1687162,,1,2,56,123
"829, YISHUN ST 81",12,1987,Y,N,N,N,N,132,0,0,66,66,0,0,0,0,0,0,0,0,760829,1.414540772,103.8333464,Yishun,957.7203288,,1,2,1730.454988,,,2,45,0
"802, YISHUN RING RD",12,1986,Y,N,N,N,N,110,0,0,66,44,0,0,0,0,0,0,0,0,760802,1.418538855,103.8317633,Yishun,1055.917962,,,3,1507.705178,,,2,56,123
"658, YISHUN AVE 4",12,1986,Y,N,N,N,N,132,0,0,0,52,80,0,0,0,0,0,0,0,760658,1.421896322,103.8394874,Yishun,472.8403706,1,2,3,697.4072387,,1,2,45,0
"322, YISHUN CTRL",12,1988,Y,Y,N,N,N,88,0,0,0,48,40,0,0,0,0,0,0,0,760322,1.428734428,103.8408362,Yishun,482.7596699,1,2,3,626.5987011,,1,2,45,0
"419, YISHUN AVE 11",10,1992,Y,Y,N,N,N,72,0,0,0,45,27,0,0,0,0,0,0,0,760419,1.423788555,103.8473029,Yishun,930.3526554,,1,3,285.5527793,1,1,1,45,0
"352, YISHUN RING RD",11,1987,Y,N,N,N,N,50,0,0,0,0,0,50,0,0,0,0,0,0,760352,1.426462542,103.8449089,Yishun,814.3759976,,1,3,171.810764,1,1,2,45,0
"405, YISHUN AVE 6",11,1987,Y,N,N,N,N,60,0,0,0,0,0,60,0,0,0,0,0,0,760405,1.426840129,103.8492735,Yishun,1094.457052,,,3,522.0384688,,1,1,45,0
"325, YISHUN CTRL",13,1988,Y,N,N,N,N,96,0,0,0,0,0,96,0,0,0,0,0,0,760325,1.429238562,103.8421457,Yishun,423.8178097,1,2,3,573.8576747,,1,2,45,0
"508, ANG MO KIO AVE 8",9,1979,Y,N,N,N,N,160,0,59,0,0,0,0,0,0,0,101,0,0,560508,1.373790082,103.849029,Ang Mo Kio,397.0068075,2,2,2,341.8657898,1,2,9,45,78
"172, ANG MO KIO AVE 4",10,1980,Y,N,N,N,N,178,0,49,124,1,1,0,0,0,0,3,0,0,561172,1.374776843,103.8367079,Ang Mo Kio,1077.950395,,,2,282.5797928,1,5,8,40,84
"170, ANG MO KIO AVE 4",10,1980,Y,Y,N,N,N,179,0,50,124,0,1,0,0,0,0,4,0,0,560170,1.374000718,103.8364315,Ang Mo Kio,1086.194739,,,2,319.6089023,1,5,7,40,84
"633, ANG MO KIO AVE 6",12,1979,Y,N,N,N,N,173,0,0,137,33,0,3,0,0,0,0,0,0,560633,1.381206088,103.8422512,Ang Mo Kio,1105.54394,,,2,177.3741905,1,2,7,52,166
"151, ANG MO KIO AVE 5",12,1980,Y,Y,N,N,N,122,0,0,99,21,0,2,0,0,0,0,0,0,560151,1.376711053,103.8411682,Ang Mo Kio,751.4960897,,1,2,316.9946964,2,3,9,40,84
"475, ANG MO KIO AVE 10",13,1978,Y,N,N,N,N,166,0,0,137,24,1,1,0,0,0,0,3,0,560475,1.362662978,103.8565159,Ang Mo Kio,988.2216137,,1,4,126.9406035,1,3,9,40,148
"559, ANG MO KIO AVE 10",13,1979,Y,N,N,N,N,188,0,0,159,24,1,3,0,0,0,0,1,0,560559,1.370998107,103.8578564,Ang Mo Kio,1027.660591,,,3,337.5478497,2,3,7,39,113
"127, ANG MO KIO AVE 3",11,1978,Y,N,N,N,N,159,0,0,138,20,1,0,0,0,0,0,0,0,560127,1.371223221,103.8435933,Ang Mo Kio,276.410763,1,2,2,335.4881194,1,5,10,45,78
"605, ANG MO KIO AVE 5",12,1979,Y,N,N,N,N,130,0,0,106,22,0,2,0,0,0,0,0,0,560605,1.379671577,103.8364874,Ang Mo Kio,1358.711345,,,2,487.0416918,1,2,6,52,166
"462, ANG MO KIO AVE 10",12,1979,Y,N,N,N,N,129,0,0,104,22,1,2,0,0,0,0,0,0,560462,1.366955586,103.8580313,Ang Mo Kio,805.04377,,1,3,231.4098684,1,4,7,39,113
"561, ANG MO KIO AVE 10",13,1979,Y,N,N,N,N,190,0,0,164,24,2,0,0,0,0,0,0,0,560561,1.370577658,103.8578546,Ang Mo Kio,999.2752712,,1,3,297.1460313,2,3,7,39,113
"256, ANG MO KIO AVE 4",12,1976,Y,Y,N,N,N,130,0,0,106,22,1,1,0,0,0,0,0,0,560256,1.370615176,103.8359677,Ang Mo Kio,1123.100614,,,3,540.9715083,,4,7,10,101
"538, ANG MO KIO AVE 5",10,1979,Y,Y,N,N,N,215,0,0,189,18,1,0,0,0,0,0,7,0,560538,1.375593367,103.8533478,Ang Mo Kio,874.2627843,,2,3,341.4669891,1,3,10,50,100
"214, ANG MO KIO AVE 3",10,1975,Y,N,N,N,N,141,0,0,120,18,2,1,0,0,0,0,0,0,560214,1.36739222,103.8411279,Ang Mo Kio,737.1019268,,2,3,132.6120701,2,5,11,29,0
"445, ANG MO KIO AVE 10",12,1978,Y,N,N,N,N,219,0,0,196,22,0,1,0,0,0,0,0,0,560445,1.366980045,103.8557181,Ang Mo Kio,848.6323393,,1,3,166.4767605,2,4,9,39,113
"536, ANG MO KIO AVE 10",12,1979,Y,N,N,N,N,151,0,0,126,22,2,1,0,0,0,0,0,0,560536,1.374473785,103.8541005,Ang Mo Kio,841.1994322,,2,3,198.7941114,1,3,11,50,100
"443, ANG MO KIO AVE 10",12,1978,Y,Y,N,N,N,196,0,0,168,20,5,2,0,0,0,0,1,0,560443,1.366043889,103.855369,Ang Mo Kio,851.4382788,,1,4,276.365492,2,4,9,39,113
"230, ANG MO KIO AVE 3",12,1977,Y,N,N,N,N,152,0,0,128,22,2,0,0,0,0,0,0,0,560230,1.368854452,103.8378964,Ang Mo Kio,961.3485587,,1,3,254.9358303,2,3,9,10,101
"473, ANG MO KIO AVE 10",13,1978,Y,Y,N,N,N,167,0,0,142,24,0,1,0,0,0,0,0,0,560473,1.363053809,103.856846,Ang Mo Kio,941.3892739,,1,4,167.3349418,1,3,8,40,148
"433, ANG MO KIO AVE 10",12,1978,Y,N,N,N,N,130,0,0,106,22,0,2,0,0,0,0,0,0,560433,1.368076523,103.854353,Ang Mo Kio,669.7352878,,1,3,233.3138467,1,5,10,39,113
"643, ANG MO KIO AVE 5",13,1980,Y,N,N,N,N,189,0,0,162,24,3,0,0,0,0,0,0,0,560643,1.377506269,103.8405572,Ang Mo Kio,861.7875682,,1,2,349.6897571,2,3,8,52,166
"457, ANG MO KIO AVE 10",13,1979,Y,N,N,N,N,230,0,0,195,24,6,4,0,0,0,0,1,0,560457,1.365697619,103.858942,Ang Mo Kio,681.4373155,,1,3,400.5933698,1,5,7,39,113
"201, ANG MO KIO AVE 3",10,1976,Y,N,N,N,N,142,0,0,122,18,2,0,0,0,0,0,0,0,560201,1.368849627,103.8445648,Ang Mo Kio,375.6216406,2,2,2,413.1242225,1,5,10,45,78
"112, ANG MO KIO AVE 4",12,1977,Y,N,N,N,N,153,0,0,130,22,0,1,0,0,0,0,0,0,560112,1.371278651,103.8357666,Ang Mo Kio,1138.263344,,,3,533.2794131,,4,7,40,84
"503, ANG MO KIO AVE 5",12,1980,Y,N,N,N,N,196,0,0,171,22,1,1,0,0,0,0,1,0,560503,1.375461631,103.848942,Ang Mo Kio,510.934672,,2,2,466.0529985,1,2,9,45,78
"321, ANG MO KIO AVE 1",12,1976,Y,N,N,N,N,131,0,0,108,22,0,1,0,0,0,0,0,0,560321,1.365117671,103.8483963,Ang Mo Kio,472.4144157,1,2,4,105.136512,1,5,10,32,86
"302, ANG MO KIO AVE 3",12,1977,Y,Y,N,N,N,198,0,0,176,22,0,0,0,0,0,0,0,0,560302,1.367089832,103.8456602,Ang Mo Kio,403.7112233,1,2,3,438.0181818,1,4,11,32,86
"535, ANG MO KIO AVE 5",12,1979,Y,N,N,N,N,150,0,0,124,22,2,2,0,0,0,0,0,0,560535,1.374582553,103.8530491,Ang Mo Kio,767.1690203,,2,3,258.9482414,1,3,11,50,100
"586, ANG MO KIO AVE 3",12,1978,Y,Y,N,N,N,154,0,0,132,22,0,0,0,0,0,0,0,0,560586,1.37030353,103.8534559,Ang Mo Kio,563.1294938,,2,3,288.0223115,2,5,11,50,100
"419, ANG MO KIO AVE 10",12,1978,Y,N,N,N,N,169,0,0,139,22,1,6,0,0,0,0,1,0,560419,1.365346697,103.8541518,Ang Mo Kio,773.6341304,,1,4,319.8652347,2,4,10,40,148
"301, ANG MO KIO AVE 3",12,1977,Y,N,N,N,N,195,0,0,170,22,1,2,0,0,0,0,0,0,560301,1.367421125,103.8459036,Ang Mo Kio,359.7801073,2,2,3,448.9480732,1,4,11,32,86
"512, ANG MO KIO AVE 8",12,1979,Y,Y,N,N,N,150,0,0,124,22,1,3,0,0,0,0,0,0,560512,1.372614741,103.8491557,Ang Mo Kio,361.9620593,2,2,3,302.6718083,1,4,9,45,78
"329, ANG MO KIO AVE 3",12,1976,Y,N,N,N,N,154,0,0,132,22,0,0,0,0,0,0,0,0,560329,1.366599086,103.8468744,Ang Mo Kio,356.4166175,1,2,3,313.0941033,1,4,10,32,86
"346, ANG MO KIO AVE 3",12,1977,Y,N,N,N,N,197,0,0,174,22,0,1,0,0,0,0,0,0,560346,1.367095869,103.8496623,Ang Mo Kio,285.7929317,1,2,4,356.3537697,1,5,11,32,86
"209, ANG MO KIO AVE 3",10,1976,Y,N,N,N,N,108,0,0,0,108,0,0,0,0,0,0,0,0,560209,1.368970796,103.8432845,Ang Mo Kio,443.9701134,1,2,2,416.9259901,2,5,10,29,0
"235, ANG MO KIO AVE 3",12,1976,Y,N,N,N,N,153,0,0,130,22,1,0,0,0,0,0,0,0,560235,1.366823609,103.8364912,Ang Mo Kio,1197.196726,,,3,300.4025117,2,3,8,10,101
"134, ANG MO KIO AVE 3",13,1978,Y,N,N,N,N,168,0,0,0,168,0,0,0,0,0,0,0,0,560134,1.372053182,103.8422497,Ang Mo Kio,414.6477626,1,2,2,437.5176798,2,5,10,40,84
"634, ANG MO KIO AVE 6",13,1980,Y,N,N,N,N,120,0,0,0,120,0,0,0,0,0,0,0,0,560634,1.381582081,103.8432735,Ang Mo Kio,1108.089988,,,2,298.5010475,1,2,7,52,166
"175, ANG MO KIO AVE 4",11,1980,Y,N,N,N,N,140,0,0,0,140,0,0,0,0,0,0,0,0,560175,1.375722647,103.8371233,Ang Mo Kio,1070.235343,,,2,266.3656934,1,5,8,40,84
"571, ANG MO KIO AVE 3",11,1978,Y,N,N,N,N,218,0,0,196,20,1,1,0,0,0,0,0,0,560571,1.370055013,103.8548806,Ang Mo Kio,716.3249744,,1,3,260.1717525,2,5,11,39,113
"354, ANG MO KIO ST 32",30,1999,Y,N,N,N,N,145,0,0,0,87,58,0,0,0,0,0,0,0,560354,1.363877525,103.8520286,Ang Mo Kio,726.3412506,,1,4,393.6683775,2,3,10,40,148
"507, ANG MO KIO AVE 8",12,1979,Y,N,N,N,N,151,0,0,125,22,2,1,0,0,0,0,1,0,560507,1.374431399,103.8501575,Ang Mo Kio,541.1898731,,2,3,485.7019343,1,3,9,45,78
"649, ANG MO KIO AVE 5",13,1980,Y,N,N,N,N,208,0,0,176,24,5,3,0,0,0,0,0,0,560649,1.377762638,103.8437822,Ang Mo Kio,688.8518429,,1,2,465.3815835,1,3,9,52,166
"429, ANG MO KIO AVE 3",12,1978,Y,N,N,N,N,110,0,0,0,110,0,0,0,0,0,0,0,0,560429,1.369089458,103.8534215,Ang Mo Kio,551.149476,,2,3,346.8330815,2,5,11,39,113
"619, ANG MO KIO AVE 4",11,1995,Y,Y,N,N,N,80,0,0,0,50,30,0,0,0,0,0,0,0,560619,1.378588077,103.8386397,Ang Mo Kio,1098.697533,,,2,328.4235987,2,2,8,52,166
"609, ANG MO KIO AVE 4",11,1979,Y,N,N,N,N,120,0,0,0,80,40,0,0,0,0,0,0,0,560609,1.379260333,103.8380303,Ang Mo Kio,1198.880341,,,2,340.2366063,1,2,7,52,166
"552, ANG MO KIO AVE 10",25,1979,Y,N,N,N,N,96,0,0,0,0,96,0,0,0,0,0,0,0,560552,1.37226364,103.8568287,Ang Mo Kio,982.1801389,,1,3,269.6757158,2,2,9,50,100
"317, ANG MO KIO ST 31",20,1993,Y,N,N,N,N,91,0,0,0,7,84,0,0,0,0,0,0,0,560317,1.365624783,103.8470115,Ang Mo Kio,447.1041238,1,2,3,216.9873159,1,5,10,32,86
"545, ANG MO KIO AVE 10",25,1980,Y,N,N,N,N,96,0,0,0,0,96,0,0,0,0,0,0,0,560545,1.373179219,103.8562945,Ang Mo Kio,965.5670978,,1,3,212.1145005,1,2,10,50,100
"700A, ANG MO KIO AVE 6",25,2001,Y,N,N,N,N,144,0,0,0,96,48,0,0,0,0,0,0,0,561700,1.369971289,103.8460765,Ang Mo Kio,217.5994159,2,2,2,233.4795581,1,6,10,45,78
"74, BEDOK NTH RD",14,1977,Y,N,N,N,N,207,0,0,206,0,1,0,0,0,0,0,0,0,460074,1.327511771,103.9422204,Bedok,646.9754122,,1,5,346.6158683,1,3,7,48,147
"75, BEDOK NTH RD",14,1977,Y,N,N,N,N,206,0,0,204,0,2,0,0,0,0,0,0,0,460075,1.327914779,103.9421444,Bedok,621.3747195,,1,5,376.0771422,1,3,9,48,147
"554, BEDOK NTH ST 3",11,1979,Y,N,N,N,N,258,0,0,236,20,1,1,0,0,0,0,0,0,460554,1.332627151,103.9281721,Bedok,744.1904185,,4,4,289.8884682,2,4,8,42,83
"44, CHAI CHEE ST",14,1979,Y,N,N,N,N,205,0,0,175,26,2,1,0,0,0,0,1,0,461044,1.329014301,103.9256678,Bedok,546.9554707,,4,4,357.1100206,1,4,8,42,134
"89, BEDOK NTH ST 4",4,1977,Y,Y,N,N,N,48,0,0,40,8,0,0,0,0,0,0,0,0,460089,1.332334683,103.9380513,Bedok,909.1019534,,1,5,89.97381269,1,4,8,72,170
"704, BEDOK RESERVOIR RD",11,1980,Y,Y,N,N,N,157,0,0,117,40,0,0,0,0,0,0,0,0,470704,1.336354906,103.9202036,Bedok,1546.666427,,,4,688.5332574,,2,5,42,134
"712, BEDOK RESERVOIR RD",12,1980,Y,Y,N,N,N,151,0,0,126,22,3,0,0,0,0,0,0,0,470712,1.335907292,103.922634,Bedok,1337.556709,,,4,480.7966733,1,3,6,42,134
"50, CHAI CHEE ST",12,1980,Y,Y,N,N,N,263,0,0,218,44,1,0,0,0,0,0,0,0,461050,1.329304314,103.9224158,Bedok,877.0966148,,3,4,401.7075094,1,2,7,42,134
"127, BEDOK NTH ST 2",14,1977,Y,N,N,N,N,154,0,0,113,39,0,2,0,0,0,0,0,0,460127,1.327974074,103.9379441,Bedok,711.3328414,,3,5,396.2150545,2,5,7,48,147
"521, BEDOK NTH AVE 1",12,1978,Y,N,N,N,N,153,0,0,130,22,1,0,0,0,0,0,0,0,460521,1.330253071,103.9270583,Bedok,544.0314995,,4,4,330.7285311,1,4,8,42,134
"77, BEDOK NTH RD",14,1977,Y,N,N,N,N,206,0,0,204,0,2,0,0,0,0,0,0,0,460077,1.328696112,103.9419956,Bedok,578.815466,,1,6,440.8723011,1,3,9,48,147
"529, BEDOK NTH ST 3",13,1979,Y,N,N,N,N,325,0,0,290,24,5,6,0,0,0,0,0,0,460529,1.334269461,103.9265423,Bedok,970.3301493,,2,4,314.0661436,2,2,8,42,134
"107, BEDOK RESERVOIR RD",13,1985,Y,N,N,N,N,120,0,0,72,48,0,0,0,0,0,0,0,0,470107,1.329870289,103.9092204,Bedok,2016.511779,,,,652.9003424,,1,4,36,75
"92, BEDOK NTH AVE 4",14,1978,Y,N,N,N,N,130,0,0,104,26,0,0,0,0,0,0,0,0,460092,1.332444149,103.941298,Bedok,550.6566748,,1,6,279.8751074,1,2,8,72,170
"532, BEDOK NTH ST 3",17,1979,Y,N,N,N,N,190,0,0,124,64,2,0,0,0,0,0,0,0,460532,1.334191739,103.9253866,Bedok,1014.991403,,,4,242.8694788,1,2,8,42,134
"32, CHAI CHEE AVE",14,1973,Y,N,N,N,N,257,0,0,254,0,3,0,0,0,0,0,0,0,462032,1.323388186,103.9246665,Bedok,546.0871325,,4,4,661.0456227,,2,8,70,0
"3, BEDOK STH AVE 1",14,1975,Y,Y,N,N,N,206,0,0,204,0,2,0,0,0,0,0,0,0,460003,1.321915339,103.9331809,Bedok,331.1801262,1,4,5,302.975259,2,4,8,64,154
"128, BEDOK NTH ST 2",14,1977,Y,Y,N,N,N,155,0,0,117,38,0,0,0,0,0,0,0,0,460128,1.327740236,103.9390057,Bedok,805.4128449,,2,5,312.1119793,2,4,7,48,147
"129, BEDOK NTH ST 2",14,1977,Y,Y,N,N,N,153,0,0,113,38,2,0,0,0,0,0,0,0,460129,1.327554432,103.9380305,Bedok,698.268397,,3,5,354.5128857,1,5,7,48,147
"614, BEDOK RESERVOIR RD",9,1980,Y,N,N,N,N,112,0,0,96,16,0,0,0,0,0,0,0,0,470614,1.33240904,103.9167889,Bedok,1590.008947,,,4,294.1392816,1,2,6,36,75
"21, CHAI CHEE RD",12,1972,Y,Y,N,N,N,164,0,0,162,0,2,0,0,0,0,0,0,0,461021,1.325778506,103.9224247,Bedok,786.5202553,,3,4,744.2447173,,2,8,42,134
"134, BEDOK NTH ST 2",12,1977,Y,N,N,N,N,154,0,0,121,33,0,0,0,0,0,0,0,0,461134,1.328249367,103.936007,Bedok,554.9435689,,4,5,326.511527,1,6,7,82,114
"526, BEDOK NTH ST 3",13,1978,Y,N,N,N,N,263,0,0,238,24,0,1,0,0,0,0,0,0,460526,1.334215519,103.9291298,Bedok,904.0929731,,2,5,200.1455374,1,3,8,42,83
"23, BEDOK STH AVE 1",14,1976,Y,N,N,N,N,156,0,0,130,26,0,0,0,0,0,0,0,0,460023,1.323298617,103.9327626,Bedok,171.3885752,4,4,5,293.8395379,3,4,8,70,0
"202, BEDOK NTH ST 1",12,1978,Y,Y,N,N,N,218,0,0,214,0,3,1,0,0,0,0,0,0,460202,1.325656284,103.927991,Bedok,184.8628074,4,4,4,299.0778816,1,4,8,70,0
"211, NEW UPP CHANGI RD",4,1979,Y,Y,N,N,N,33,0,0,33,0,0,0,0,0,0,0,0,0,461211,1.325545272,103.9314999,Bedok,128.2705032,4,4,5,152.3950786,2,5,8,70,0
"52, NEW UPP CHANGI RD",16,1976,Y,N,N,N,N,120,0,0,0,120,0,0,0,0,0,0,0,0,461052,1.323903872,103.9425114,Bedok,962.4380678,,1,5,297.0412307,1,3,7,48,147
"140, BEDOK RESERVOIR RD",13,1986,Y,N,N,N,N,96,0,0,0,54,42,0,0,0,0,0,0,0,470140,1.334889914,103.9133862,Bedok,2052.454929,,,,230.115316,1,1,4,36,75
"125, BEDOK RESERVOIR RD",11,1986,Y,N,N,N,N,124,0,0,0,124,0,0,0,0,0,0,0,0,470125,1.332959934,103.9099048,Bedok,2294.521387,,,,478.8507855,1,1,3,36,75
"119, BEDOK RESERVOIR RD",4,1985,Y,N,N,N,N,32,0,0,0,32,0,0,0,0,0,0,0,0,470119,1.331069668,103.9094655,Bedok,2120.136046,,,,568.442221,,1,3,36,75
"133, BEDOK NTH AVE 3",16,1977,Y,Y,N,N,N,150,0,0,0,150,0,0,0,0,0,0,0,0,460133,1.327562572,103.9357346,Bedok,481.9632806,1,4,5,275.7473332,1,6,7,82,114
"8, BEDOK STH AVE 2",14,1975,Y,N,N,N,N,104,0,0,0,104,0,0,0,0,0,0,0,0,460008,1.32284177,103.9360468,Bedok,461.6269416,1,4,5,258.369452,1,4,8,64,154
"22, BEDOK STH AVE 1",14,1976,Y,N,N,N,N,156,0,0,130,26,0,0,0,0,0,0,0,0,460022,1.322831737,103.9328522,Bedok,223.9012744,2,4,5,330.708266,3,4,8,70,0
"81, BEDOK NTH RD",14,1977,Y,N,N,N,N,130,0,0,0,130,0,0,0,0,0,0,0,0,461081,1.329299912,103.9410884,Bedok,631.4385081,,1,6,396.6202535,2,3,9,72,170
"106, BEDOK RESERVOIR RD",12,1985,Y,N,N,N,N,110,0,0,0,110,0,0,0,0,0,0,0,0,470106,1.329501522,103.9093817,Bedok,2006.707119,,,,660.5910368,,1,4,36,75
"124, BEDOK RESERVOIR RD",12,1986,Y,Y,N,N,N,114,0,0,0,114,0,0,0,0,0,0,0,0,470124,1.332625423,103.9101609,Bedok,2282.656489,,,,452.0482666,1,1,3,36,75
"723, BEDOK RESERVOIR RD",11,1983,Y,N,N,N,N,94,0,0,0,64,30,0,0,0,0,0,0,0,470723,1.336954394,103.9289606,Bedok,1207.52709,,,4,446.4355619,1,2,9,42,83
"427, BEDOK NTH RD",12,1978,Y,N,N,N,N,154,0,0,0,154,0,0,0,0,0,0,0,0,460427,1.329108884,103.9277342,Bedok,396.8543086,2,4,4,471.0193004,1,4,8,42,134
"93, BEDOK NTH AVE 4",14,1978,Y,Y,N,N,N,130,0,0,0,130,0,0,0,0,0,0,0,0,460093,1.332888999,103.9413097,Bedok,558.11578,,1,6,292.6615797,1,2,8,72,170
"412, BEDOK NTH AVE 2",9,1978,Y,Y,N,N,N,146,0,0,132,14,0,0,0,0,0,0,0,0,461412,1.328920169,103.9316105,Bedok,387.7277737,3,4,5,273.5300526,3,5,8,82,114
"651, JLN TENAGA",12,1995,Y,Y,N,N,N,85,0,0,0,66,19,0,0,0,0,0,0,0,411651,1.332514561,103.90699,Bedok,2031.273954,,,,804.8799207,,1,3,36,75
"763, BEDOK RESERVOIR VIEW",18,1998,Y,Y,N,N,N,153,0,0,0,85,68,0,0,0,0,0,0,0,470763,1.336072095,103.9348306,Bedok,1251.224864,,,7,553.1084654,,2,9,42,83
"182, BEDOK NTH RD",20,2004,Y,N,N,N,N,156,0,0,0,136,20,0,0,0,0,0,0,0,460182,1.326869941,103.9418328,Bedok,728.4363073,,1,5,265.3018362,1,4,8,48,147
"183, BEDOK NTH RD",20,2003,Y,N,N,N,N,144,0,0,0,144,0,0,0,0,0,0,0,0,460183,1.32643686,103.9418509,Bedok,763.4876216,,1,5,235.3381224,1,4,7,48,147
"220C, BEDOK CTRL",17,2008,Y,N,N,N,N,97,0,0,0,66,31,0,0,0,0,0,0,0,463220,1.325531755,103.9338545,Bedok,182.5119229,3,4,5,186.2819463,2,6,8,82,114
"112, BEDOK NTH RD",13,1977,Y,N,N,N,N,96,0,0,0,12,84,0,0,0,0,0,0,0,460112,1.331049078,103.9355388,Bedok,774.9715632,,4,5,381.0697506,1,5,8,72,170
"711, BEDOK RESERVOIR RD",12,1980,Y,N,N,N,N,88,0,0,0,12,76,0,0,0,0,0,0,0,470711,1.335973416,103.9236903,Bedok,1279.24825,,,4,443.3876134,1,2,6,42,134
"773, BEDOK RESERVOIR VIEW",19,1999,Y,N,N,N,N,164,0,0,0,92,72,0,0,0,0,0,0,0,470773,1.336316022,103.9374579,Bedok,1094.915179,,,10,494.1606085,1,2,9,72,170
"102, LENGKONG TIGA",14,1988,Y,N,N,N,N,73,0,0,0,22,51,0,0,0,0,0,0,0,410102,1.325579307,103.9106575,Bedok,1917.674771,,,1,908.7130586,,2,4,36,75
"68, BEDOK STH AVE 3",22,1977,Y,N,N,N,N,84,0,0,0,0,84,0,0,0,0,0,0,0,460068,1.318750888,103.9433639,Bedok,1393.098363,,,5,794.1250061,,2,7,48,147
"406, SIN MING AVE",13,1985,Y,N,N,N,N,162,0,0,93,69,0,0,0,0,0,0,0,0,570406,1.362944554,103.8340935,Bishan,1041.133837,,,3,719.4136807,,2,7,10,101
"176, BISHAN ST 13",11,1986,Y,N,N,N,N,120,0,0,80,40,0,0,0,0,0,0,0,0,570176,1.348142648,103.8539118,Bishan,650.0294139,,1,2,866.0464955,,1,9,80,77
"110, BISHAN ST 12",9,1985,Y,N,N,N,N,116,0,0,66,50,0,0,0,0,0,0,0,0,570110,1.34740957,103.8480546,Bishan,308.348129,1,1,2,995.1731523,,1,9,28,32
"313, SHUNFU RD",10,1984,Y,N,N,N,N,162,0,0,81,81,0,0,0,0,0,0,0,0,570313,1.351519255,103.8372288,Bishan,828.2789329,,1,2,40.03380815,1,1,6,31,51
"262, BISHAN ST 22",13,1991,Y,Y,N,N,N,85,0,0,0,72,13,0,0,0,0,0,0,0,570262,1.359250112,103.842624,Bishan,1193.756356,,,4,835.3294907,,3,9,32,86
"236, BISHAN ST 22",16,1990,Y,Y,N,N,N,100,0,0,0,80,20,0,0,0,0,0,0,0,570236,1.359004909,103.8470066,Bishan,989.4150443,,1,4,589.5322576,,1,9,32,86
"441, SIN MING AVE",12,1988,Y,N,N,N,N,100,0,0,0,74,18,8,0,0,0,0,0,0,570441,1.359084322,103.831751,Bishan,549.5439313,,1,1,995.0708707,,1,6,31,51
"140, BISHAN ST 12",9,1987,Y,N,N,N,N,96,0,0,0,56,40,0,0,0,0,0,0,0,570140,1.344799671,103.8531065,Bishan,789.8068714,,1,2,516.7319435,,3,8,80,77
"124, BISHAN ST 12",12,1986,Y,N,N,N,N,88,0,0,0,48,40,0,0,0,0,0,0,0,570124,1.346476051,103.8512737,Bishan,516.9191251,,1,2,766.6347494,,2,9,80,77
"272, BISHAN ST 24",12,1991,Y,Y,N,N,N,110,0,0,0,110,0,0,0,0,0,0,0,0,570272,1.356294894,103.8428226,Bishan,920.7366099,,1,4,812.7904915,,1,6,31,51
"114, BISHAN ST 12",12,1985,Y,N,N,N,N,110,0,0,0,110,0,0,0,0,0,0,0,0,570114,1.347549415,103.8488805,Bishan,294.3393044,1,1,2,999.1805662,,1,9,28,32
"256, BISHAN ST 22",14,1990,Y,Y,N,N,N,63,0,0,0,50,13,0,0,0,0,0,0,0,570256,1.361318448,103.8426838,Bishan,1101.010181,,,4,702.0334741,,3,10,32,86
"290, BISHAN ST 24",30,1996,Y,N,N,N,N,157,0,0,0,65,92,0,0,0,0,0,0,0,571290,1.355614023,103.844598,Bishan,737.5112577,,1,4,941.0832094,,1,9,31,51
"252, BISHAN ST 22",21,1990,Y,N,N,N,N,60,0,0,0,60,0,0,0,0,0,0,0,0,570252,1.362039881,103.8437576,Bishan,967.6625808,,1,4,559.7116554,,3,9,32,86
